-0.9798	0.070707	7.6418
-0.9798	0.090909	7.5642
-0.9798	0.11111	7.4875
-0.9798	0.13131	7.4116
-0.9798	0.15152	7.3365
-0.9798	0.17172	7.2622
-0.9798	0.19192	7.1888
-0.9798	0.21212	7.1161
-0.9798	0.23232	7.0443
-0.9798	0.25253	6.9733
-0.9798	0.27273	6.9031
-0.9798	0.29293	6.8337
-0.9798	0.31313	6.7651
-0.9798	0.33333	6.6974
-0.9798	0.35354	6.6304
-0.9798	0.37374	6.5643
-0.9798	0.39394	6.499
-0.9798	0.41414	6.4345
-0.9798	0.43434	6.3709
-0.9798	0.45455	6.308
-0.9798	0.47475	6.246
-0.9798	0.49495	6.1848
-0.9798	0.51515	6.1244
-0.9798	0.53535	6.0648
-0.9798	0.55556	6.006
-0.9798	0.57576	5.9481
-0.9798	0.59596	5.8909
-0.9798	0.61616	5.8346
-0.9798	0.63636	5.7791
-0.9798	0.65657	5.7244
-0.9798	0.67677	5.6705
-0.9798	0.69697	5.6175
-0.9798	0.71717	5.5652
-0.9798	0.73737	5.5138
-0.9798	0.75758	5.4632
-0.9798	0.77778	5.4134
-0.9798	0.79798	5.3645
-0.9798	0.81818	5.3163
-0.9798	0.83838	5.269
-0.9798	0.85859	5.2224
-0.9798	0.87879	5.1767
-0.9798	0.89899	5.1318
-0.9798	0.91919	5.0877
-0.9798	0.93939	5.0445
-0.9798	0.9596	5.002
-0.9798	0.9798	4.9604
-0.9798	1	4.9196
-0.9596	-1	12.84
-0.9596	-0.9798	12.719
-0.9596	-0.9596	12.599
-0.9596	-0.93939	12.48
-0.9596	-0.91919	12.362
-0.9596	-0.89899	12.244
-0.9596	-0.87879	12.127
-0.9596	-0.85859	12.012
-0.9596	-0.83838	11.896
-0.9596	-0.81818	11.782
-0.9596	-0.79798	11.669
-0.9596	-0.77778	11.556
-0.9596	-0.75758	11.444
-0.9596	-0.73737	11.333
-0.9596	-0.71717	11.223
-0.9596	-0.69697	11.114
-0.9596	-0.67677	11.005
-0.9596	-0.65657	10.897
-0.9596	-0.63636	10.79
-0.9596	-0.61616	10.684
-0.9596	-0.59596	10.579
-0.9596	-0.57576	10.475
-0.9596	-0.55556	10.371
-0.9596	-0.53535	10.268
-0.9596	-0.51515	10.166
-0.9596	-0.49495	10.065
-0.9596	-0.47475	9.9644
-0.9596	-0.45455	9.8648
-0.9596	-0.43434	9.766
-0.9596	-0.41414	9.6681
-0.9596	-0.39394	9.571
-0.9596	-0.37374	9.4746
-0.9596	-0.35354	9.3791
-0.9596	-0.33333	9.2845
-0.9596	-0.31313	9.1906
-0.9596	-0.29293	9.0975
-0.9596	-0.27273	9.0053
-0.9596	-0.25253	8.9139
-0.9596	-0.23232	8.8233
-0.9596	-0.21212	8.7335
-0.9596	-0.19192	8.6445
-0.9596	-0.17172	8.5564
-0.9596	-0.15152	8.469
-0.9596	-0.13131	8.3825
-0.9596	-0.11111	8.2968
-0.9596	-0.090909	8.2119
-0.9596	-0.070707	8.1278
-0.9596	-0.050505	8.0446
-0.9596	-0.030303	7.9621
-0.9596	-0.010101	7.8805
-0.9596	0.010101	7.7997
-0.9596	0.030303	7.7197
-0.9596	0.050505	7.6405
-0.9596	0.070707	7.5622
-0.9596	0.090909	7.4846
-0.9596	0.11111	7.4079
-0.9596	0.13131	7.332
-0.9596	0.15152	7.2569
-0.9596	0.17172	7.1826
-0.9596	0.19192	7.1092
-0.9596	0.21212	7.0365
-0.9596	0.23232	6.9647
-0.9596	0.25253	6.8937
-0.9596	0.27273	6.8235
-0.9596	0.29293	6.7541
-0.9596	0.31313	6.6855
-0.9596	0.33333	6.6178
-0.9596	0.35354	6.5509
-0.9596	0.37374	6.4847
-0.9596	0.39394	6.4194
-0.9596	0.41414	6.355
-0.9596	0.43434	6.2913
-0.9596	0.45455	6.2284
-0.9596	0.47475	6.1664
-0.9596	0.49495	6.1052
-0.9596	0.51515	6.0448
-0.9596	0.53535	5.9852
-0.9596	0.55556	5.9264
-0.9596	0.57576	5.8685
-0.9596	0.59596	5.8113
-0.9596	0.61616	5.755
-0.9596	0.63636	5.6995
-0.9596	0.65657	5.6448
-0.9596	0.67677	5.591
-0.9596	0.69697	5.5379
-0.9596	0.71717	5.4857
-0.9596	0.73737	5.4342
-0.9596	0.75758	5.3836
-0.9596	0.77778	5.3338
-0.9596	0.79798	5.2849
-0.9596	0.81818	5.2367
-0.9596	0.83838	5.1894
-0.9596	0.85859	5.1428
-0.9596	0.87879	5.0971
-0.9596	0.89899	5.0522
-0.9596	0.91919	5.0082
-0.9596	0.93939	4.9649
-0.9596	0.9596	4.9225
-0.9596	0.9798	4.8808
-0.9596	1	4.84
-0.93939	-1	12.761
-0.93939	-0.9798	12.64
-0.93939	-0.9596	12.52
-0.93939	-0.93939	12.401
-0.93939	-0.91919	12.283
-0.93939	-0.89899	12.165
-0.93939	-0.87879	12.049
-0.93939	-0.85859	11.933
-0.93939	-0.83838	11.818
-0.93939	-0.81818	11.703
-0.93939	-0.79798	11.59
-0.93939	-0.77778	11.477
-0.93939	-0.75758	11.365
-0.93939	-0.73737	11.254
-0.93939	-0.71717	11.144
-0.93939	-0.69697	11.035
-0.93939	-0.67677	10.926
-0.93939	-0.65657	10.819
-0.93939	-0.63636	10.712
-0.93939	-0.61616	10.606
-0.93939	-0.59596	10.5
-0.93939	-0.57576	10.396
-0.93939	-0.55556	10.292
-0.93939	-0.53535	10.189
-0.93939	-0.51515	10.087
-0.93939	-0.49495	9.986
-0.93939	-0.47475	9.8856
-0.93939	-0.45455	9.786
-0.93939	-0.43434	9.6873
-0.93939	-0.41414	9.5893
-0.93939	-0.39394	9.4922
-0.93939	-0.37374	9.3959
-0.93939	-0.35354	9.3004
-0.93939	-0.33333	9.2057
-0.93939	-0.31313	9.1118
-0.93939	-0.29293	9.0188
-0.93939	-0.27273	8.9265
-0.93939	-0.25253	8.8351
-0.93939	-0.23232	8.7445
-0.93939	-0.21212	8.6547
-0.93939	-0.19192	8.5658
-0.93939	-0.17172	8.4776
-0.93939	-0.15152	8.3903
-0.93939	-0.13131	8.3037
-0.93939	-0.11111	8.218
-0.93939	-0.090909	8.1331
-0.93939	-0.070707	8.0491
-0.93939	-0.050505	7.9658
-0.93939	-0.030303	7.8834
-0.93939	-0.010101	7.8018
-0.93939	0.010101	7.7209
-0.93939	0.030303	7.641
-0.93939	0.050505	7.5618
-0.93939	0.070707	7.4834
-0.93939	0.090909	7.4059
-0.93939	0.11111	7.3292
-0.93939	0.13131	7.2532
-0.93939	0.15152	7.1781
-0.93939	0.17172	7.1039
-0.93939	0.19192	7.0304
-0.93939	0.21212	6.9578
-0.93939	0.23232	6.8859
-0.93939	0.25253	6.8149
-0.93939	0.27273	6.7447
-0.93939	0.29293	6.6753
-0.93939	0.31313	6.6068
-0.93939	0.33333	6.539
-0.93939	0.35354	6.4721
-0.93939	0.37374	6.406
-0.93939	0.39394	6.3407
-0.93939	0.41414	6.2762
-0.93939	0.43434	6.2125
-0.93939	0.45455	6.1497
-0.93939	0.47475	6.0876
-0.93939	0.49495	6.0264
-0.93939	0.51515	5.966
-0.93939	0.53535	5.9064
-0.93939	0.55556	5.8477
-0.93939	0.57576	5.7897
-0.93939	0.59596	5.7326
-0.93939	0.61616	5.6763
-0.93939	0.63636	5.6208
-0.93939	0.65657	5.5661
-0.93939	0.67677	5.5122
-0.93939	0.69697	5.4591
-0.93939	0.71717	5.4069
-0.93939	0.73737	5.3555
-0.93939	0.75758	5.3049
-0.93939	0.77778	5.2551
-0.93939	0.79798	5.2061
-0.93939	0.81818	5.1579
-0.93939	0.83838	5.1106
-0.93939	0.85859	5.0641
-0.93939	0.87879	5.0184
-0.93939	0.89899	4.9735
-0.93939	0.91919	4.9294
-0.93939	0.93939	4.8861
-0.93939	0.9596	4.8437
-0.93939	0.9798	4.8021
-0.93939	1	4.7612
-0.91919	-1	12.683
-0.91919	-0.9798	12.562
-0.91919	-0.9596	12.443
-0.91919	-0.93939	12.323
-0.91919	-0.91919	12.205
-0.91919	-0.89899	12.087
-0.91919	-0.87879	11.971
-0.91919	-0.85859	11.855
-0.91919	-0.83838	11.74
-0.91919	-0.81818	11.625
-0.91919	-0.79798	11.512
-0.91919	-0.77778	11.399
-0.91919	-0.75758	11.288
-0.91919	-0.73737	11.177
-0.91919	-0.71717	11.066
-0.91919	-0.69697	10.957
-0.91919	-0.67677	10.848
-0.91919	-0.65657	10.741
-0.91919	-0.63636	10.634
-0.91919	-0.61616	10.528
-0.91919	-0.59596	10.422
-0.91919	-0.57576	10.318
-0.91919	-0.55556	10.214
-0.91919	-0.53535	10.111
-0.91919	-0.51515	10.009
-0.91919	-0.49495	9.9081
-0.91919	-0.47475	9.8077
-0.91919	-0.45455	9.7081
-0.91919	-0.43434	9.6093
-0.91919	-0.41414	9.5114
-0.91919	-0.39394	9.4142
-0.91919	-0.37374	9.3179
-0.91919	-0.35354	9.2224
-0.91919	-0.33333	9.1277
-0.91919	-0.31313	9.0339
-0.91919	-0.29293	8.9408
-0.91919	-0.27273	8.8486
-0.91919	-0.25253	8.7572
-0.91919	-0.23232	8.6666
-0.91919	-0.21212	8.5768
-0.91919	-0.19192	8.4878
-0.91919	-0.17172	8.3997
-0.91919	-0.15152	8.3123
-0.91919	-0.13131	8.2258
-0.91919	-0.11111	8.1401
-0.91919	-0.090909	8.0552
-0.91919	-0.070707	7.9711
-0.91919	-0.050505	7.8879
-0.91919	-0.030303	7.8054
-0.91919	-0.010101	7.7238
-0.91919	0.010101	7.643
-0.91919	0.030303	7.563
-0.91919	0.050505	7.4838
-0.91919	0.070707	7.4055
-0.91919	0.090909	7.3279
-0.91919	0.11111	7.2512
-0.91919	0.13131	7.1753
-0.91919	0.15152	7.1002
-0.91919	0.17172	7.0259
-0.91919	0.19192	6.9525
-0.91919	0.21212	6.8798
-0.91919	0.23232	6.808
-0.91919	0.25253	6.737
-0.91919	0.27273	6.6668
-0.91919	0.29293	6.5974
-0.91919	0.31313	6.5288
-0.91919	0.33333	6.4611
-0.91919	0.35354	6.3941
-0.91919	0.37374	6.328
-0.91919	0.39394	6.2627
-0.91919	0.41414	6.1982
-0.91919	0.43434	6.1346
-0.91919	0.45455	6.0717
-0.91919	0.47475	6.0097
-0.91919	0.49495	5.9485
-0.91919	0.51515	5.8881
-0.91919	0.53535	5.8285
-0.91919	0.55556	5.7697
-0.91919	0.57576	5.7118
-0.91919	0.59596	5.6546
-0.91919	0.61616	5.5983
-0.91919	0.63636	5.5428
-0.91919	0.65657	5.4881
-0.91919	0.67677	5.4342
-0.91919	0.69697	5.3812
-0.91919	0.71717	5.3289
-0.91919	0.73737	5.2775
-0.91919	0.75758	5.2269
-0.91919	0.77778	5.1771
-0.91919	0.79798	5.1282
-0.91919	0.81818	5.08
-0.91919	0.83838	5.0326
-0.91919	0.85859	4.9861
-0.91919	0.87879	4.9404
-0.91919	0.89899	4.8955
-0.91919	0.91919	4.8514
-0.91919	0.93939	4.8082
-0.91919	0.9596	4.7657
-0.91919	0.9798	4.7241
-0.91919	1	4.6833
-0.89899	-1	12.606
-0.89899	-0.9798	12.485
-0.89899	-0.9596	12.365
-0.89899	-0.93939	12.246
-0.89899	-0.91919	12.128
-0.89899	-0.89899	12.01
-0.89899	-0.87879	11.894
-0.89899	-0.85859	11.778
-0.89899	-0.83838	11.663
-0.89899	-0.81818	11.548
-0.89899	-0.79798	11.435
-0.89899	-0.77778	11.322
-0.89899	-0.75758	11.21
-0.89899	-0.73737	11.099
-0.89899	-0.71717	10.989
-0.89899	-0.69697	10.88
-0.89899	-0.67677	10.771
-0.89899	-0.65657	10.664
-0.89899	-0.63636	10.557
-0.89899	-0.61616	10.45
-0.89899	-0.59596	10.345
-0.89899	-0.57576	10.241
-0.89899	-0.55556	10.137
-0.89899	-0.53535	10.034
-0.89899	-0.51515	9.9321
-0.89899	-0.49495	9.8309
-0.89899	-0.47475	9.7305
-0.89899	-0.45455	9.631
-0.89899	-0.43434	9.5322
-0.89899	-0.41414	9.4342
-0.89899	-0.39394	9.3371
-0.89899	-0.37374	9.2408
-0.89899	-0.35354	9.1453
-0.89899	-0.33333	9.0506
-0.89899	-0.31313	8.9567
-0.89899	-0.29293	8.8637
-0.89899	-0.27273	8.7715
-0.89899	-0.25253	8.68
-0.89899	-0.23232	8.5894
-0.89899	-0.21212	8.4996
-0.89899	-0.19192	8.4107
-0.89899	-0.17172	8.3225
-0.89899	-0.15152	8.2352
-0.89899	-0.13131	8.1487
-0.89899	-0.11111	8.063
-0.89899	-0.090909	7.9781
-0.89899	-0.070707	7.894
-0.89899	-0.050505	7.8107
-0.89899	-0.030303	7.7283
-0.89899	-0.010101	7.6467
-0.89899	0.010101	7.5659
-0.89899	0.030303	7.4859
-0.89899	0.050505	7.4067
-0.89899	0.070707	7.3283
-0.89899	0.090909	7.2508
-0.89899	0.11111	7.1741
-0.89899	0.13131	7.0982
-0.89899	0.15152	7.0231
-0.89899	0.17172	6.9488
-0.89899	0.19192	6.8753
-0.89899	0.21212	6.8027
-0.89899	0.23232	6.7308
-0.89899	0.25253	6.6598
-0.89899	0.27273	6.5896
-0.89899	0.29293	6.5203
-0.89899	0.31313	6.4517
-0.89899	0.33333	6.3839
-0.89899	0.35354	6.317
-0.89899	0.37374	6.2509
-0.89899	0.39394	6.1856
-0.89899	0.41414	6.1211
-0.89899	0.43434	6.0574
-0.89899	0.45455	5.9946
-0.89899	0.47475	5.9326
-0.89899	0.49495	5.8713
-0.89899	0.51515	5.8109
-0.89899	0.53535	5.7514
-0.89899	0.55556	5.6926
-0.89899	0.57576	5.6346
-0.89899	0.59596	5.5775
-0.89899	0.61616	5.5212
-0.89899	0.63636	5.4657
-0.89899	0.65657	5.411
-0.89899	0.67677	5.3571
-0.89899	0.69697	5.3041
-0.89899	0.71717	5.2518
-0.89899	0.73737	5.2004
-0.89899	0.75758	5.1498
-0.89899	0.77778	5.1
-0.89899	0.79798	5.051
-0.89899	0.81818	5.0029
-0.89899	0.83838	4.9555
-0.89899	0.85859	4.909
-0.89899	0.87879	4.8633
-0.89899	0.89899	4.8184
-0.89899	0.91919	4.7743
-0.89899	0.93939	4.731
-0.89899	0.9596	4.6886
-0.89899	0.9798	4.647
-0.89899	1	4.6062
-0.87879	-1	12.53
-0.87879	-0.9798	12.409
-0.87879	-0.9596	12.289
-0.87879	-0.93939	12.17
-0.87879	-0.91919	12.052
-0.87879	-0.89899	11.934
-0.87879	-0.87879	11.817
-0.87879	-0.85859	11.701
-0.87879	-0.83838	11.586
-0.87879	-0.81818	11.472
-0.87879	-0.79798	11.359
-0.87879	-0.77778	11.246
-0.87879	-0.75758	11.134
-0.87879	-0.73737	11.023
-0.87879	-0.71717	10.913
-0.87879	-0.69697	10.803
-0.87879	-0.67677	10.695
-0.87879	-0.65657	10.587
-0.87879	-0.63636	10.48
-0.87879	-0.61616	10.374
-0.87879	-0.59596	10.269
-0.87879	-0.57576	10.164
-0.87879	-0.55556	10.061
-0.87879	-0.53535	9.9579
-0.87879	-0.51515	9.8558
-0.87879	-0.49495	9.7546
-0.87879	-0.47475	9.6542
-0.87879	-0.45455	9.5546
-0.87879	-0.43434	9.4559
-0.87879	-0.41414	9.3579
-0.87879	-0.39394	9.2608
-0.87879	-0.37374	9.1645
-0.87879	-0.35354	9.069
-0.87879	-0.33333	8.9743
-0.87879	-0.31313	8.8804
-0.87879	-0.29293	8.7874
-0.87879	-0.27273	8.6951
-0.87879	-0.25253	8.6037
-0.87879	-0.23232	8.5131
-0.87879	-0.21212	8.4233
-0.87879	-0.19192	8.3344
-0.87879	-0.17172	8.2462
-0.87879	-0.15152	8.1589
-0.87879	-0.13131	8.0723
-0.87879	-0.11111	7.9866
-0.87879	-0.090909	7.9017
-0.87879	-0.070707	7.8177
-0.87879	-0.050505	7.7344
-0.87879	-0.030303	7.652
-0.87879	-0.010101	7.5703
-0.87879	0.010101	7.4895
-0.87879	0.030303	7.4096
-0.87879	0.050505	7.3304
-0.87879	0.070707	7.252
-0.87879	0.090909	7.1745
-0.87879	0.11111	7.0977
-0.87879	0.13131	7.0218
-0.87879	0.15152	6.9467
-0.87879	0.17172	6.8725
-0.87879	0.19192	6.799
-0.87879	0.21212	6.7264
-0.87879	0.23232	6.6545
-0.87879	0.25253	6.5835
-0.87879	0.27273	6.5133
-0.87879	0.29293	6.4439
-0.87879	0.31313	6.3754
-0.87879	0.33333	6.3076
-0.87879	0.35354	6.2407
-0.87879	0.37374	6.1746
-0.87879	0.39394	6.1093
-0.87879	0.41414	6.0448
-0.87879	0.43434	5.9811
-0.87879	0.45455	5.9183
-0.87879	0.47475	5.8562
-0.87879	0.49495	5.795
-0.87879	0.51515	5.7346
-0.87879	0.53535	5.675
-0.87879	0.55556	5.6163
-0.87879	0.57576	5.5583
-0.87879	0.59596	5.5012
-0.87879	0.61616	5.4449
-0.87879	0.63636	5.3893
-0.87879	0.65657	5.3347
-0.87879	0.67677	5.2808
-0.87879	0.69697	5.2277
-0.87879	0.71717	5.1755
-0.87879	0.73737	5.1241
-0.87879	0.75758	5.0735
-0.87879	0.77778	5.0237
-0.87879	0.79798	4.9747
-0.87879	0.81818	4.9265
-0.87879	0.83838	4.8792
-0.87879	0.85859	4.8327
-0.87879	0.87879	4.787
-0.87879	0.89899	4.7421
-0.87879	0.91919	4.698
-0.87879	0.93939	4.6547
-0.87879	0.9596	4.6123
-0.87879	0.9798	4.5707
-0.87879	1	4.5298
-0.85859	-1	12.454
-0.85859	-0.9798	12.334
-0.85859	-0.9596	12.214
-0.85859	-0.93939	12.094
-0.85859	-0.91919	11.976
-0.85859	-0.89899	11.858
-0.85859	-0.87879	11.742
-0.85859	-0.85859	11.626
-0.85859	-0.83838	11.511
-0.85859	-0.81818	11.396
-0.85859	-0.79798	11.283
-0.85859	-0.77778	11.17
-0.85859	-0.75758	11.059
-0.85859	-0.73737	10.948
-0.85859	-0.71717	10.837
-0.85859	-0.69697	10.728
-0.85859	-0.67677	10.619
-0.85859	-0.65657	10.512
-0.85859	-0.63636	10.405
-0.85859	-0.61616	10.299
-0.85859	-0.59596	10.193
-0.85859	-0.57576	10.089
-0.85859	-0.55556	9.9852
-0.85859	-0.53535	9.8824
-0.85859	-0.51515	9.7803
-0.85859	-0.49495	9.6791
-0.85859	-0.47475	9.5787
-0.85859	-0.45455	9.4791
-0.85859	-0.43434	9.3804
-0.85859	-0.41414	9.2824
-0.85859	-0.39394	9.1853
-0.85859	-0.37374	9.089
-0.85859	-0.35354	8.9935
-0.85859	-0.33333	8.8988
-0.85859	-0.31313	8.8049
-0.85859	-0.29293	8.7119
-0.85859	-0.27273	8.6196
-0.85859	-0.25253	8.5282
-0.85859	-0.23232	8.4376
-0.85859	-0.21212	8.3478
-0.85859	-0.19192	8.2589
-0.85859	-0.17172	8.1707
-0.85859	-0.15152	8.0834
-0.85859	-0.13131	7.9968
-0.85859	-0.11111	7.9111
-0.85859	-0.090909	7.8262
-0.85859	-0.070707	7.7422
-0.85859	-0.050505	7.6589
-0.85859	-0.030303	7.5765
-0.85859	-0.010101	7.4948
-0.85859	0.010101	7.414
-0.85859	0.030303	7.334
-0.85859	0.050505	7.2549
-0.85859	0.070707	7.1765
-0.85859	0.090909	7.099
-0.85859	0.11111	7.0222
-0.85859	0.13131	6.9463
-0.85859	0.15152	6.8712
-0.85859	0.17172	6.797
-0.85859	0.19192	6.7235
-0.85859	0.21212	6.6509
-0.85859	0.23232	6.579
-0.85859	0.25253	6.508
-0.85859	0.27273	6.4378
-0.85859	0.29293	6.3684
-0.85859	0.31313	6.2999
-0.85859	0.33333	6.2321
-0.85859	0.35354	6.1652
-0.85859	0.37374	6.0991
-0.85859	0.39394	6.0338
-0.85859	0.41414	5.9693
-0.85859	0.43434	5.9056
-0.85859	0.45455	5.8428
-0.85859	0.47475	5.7807
-0.85859	0.49495	5.7195
-0.85859	0.51515	5.6591
-0.85859	0.53535	5.5995
-0.85859	0.55556	5.5408
-0.85859	0.57576	5.4828
-0.85859	0.59596	5.4257
-0.85859	0.61616	5.3694
-0.85859	0.63636	5.3138
-0.85859	0.65657	5.2592
-0.85859	0.67677	5.2053
-0.85859	0.69697	5.1522
-0.85859	0.71717	5.1
-0.85859	0.73737	5.0486
-0.85859	0.75758	4.998
-0.85859	0.77778	4.9482
-0.85859	0.79798	4.8992
-0.85859	0.81818	4.851
-0.85859	0.83838	4.8037
-0.85859	0.85859	4.7572
-0.85859	0.87879	4.7115
-0.85859	0.89899	4.6666
-0.85859	0.91919	4.6225
-0.85859	0.93939	4.5792
-0.85859	0.9596	4.5368
-0.85859	0.9798	4.4952
-0.85859	1	4.4543
-0.83838	-1	12.38
-0.83838	-0.9798	12.259
-0.83838	-0.9596	12.139
-0.83838	-0.93939	12.02
-0.83838	-0.91919	11.901
-0.83838	-0.89899	11.784
-0.83838	-0.87879	11.667
-0.83838	-0.85859	11.551
-0.83838	-0.83838	11.436
-0.83838	-0.81818	11.322
-0.83838	-0.79798	11.208
-0.83838	-0.77778	11.096
-0.83838	-0.75758	10.984
-0.83838	-0.73737	10.873
-0.83838	-0.71717	10.763
-0.83838	-0.69697	10.653
-0.83838	-0.67677	10.545
-0.83838	-0.65657	10.437
-0.83838	-0.63636	10.33
-0.83838	-0.61616	10.224
-0.83838	-0.59596	10.119
-0.83838	-0.57576	10.014
-0.83838	-0.55556	9.9105
-0.83838	-0.53535	9.8077
-0.83838	-0.51515	9.7056
-0.83838	-0.49495	9.6044
-0.83838	-0.47475	9.504
-0.83838	-0.45455	9.4044
-0.83838	-0.43434	9.3057
-0.83838	-0.41414	9.2077
-0.83838	-0.39394	9.1106
-0.83838	-0.37374	9.0143
-0.83838	-0.35354	8.9188
-0.83838	-0.33333	8.8241
-0.83838	-0.31313	8.7302
-0.83838	-0.29293	8.6372
-0.83838	-0.27273	8.5449
-0.83838	-0.25253	8.4535
-0.83838	-0.23232	8.3629
-0.83838	-0.21212	8.2731
-0.83838	-0.19192	8.1842
-0.83838	-0.17172	8.096
-0.83838	-0.15152	8.0087
-0.83838	-0.13131	7.9222
-0.83838	-0.11111	7.8364
-0.83838	-0.090909	7.7516
-0.83838	-0.070707	7.6675
-0.83838	-0.050505	7.5842
-0.83838	-0.030303	7.5018
-0.83838	-0.010101	7.4202
-0.83838	0.010101	7.3394
-0.83838	0.030303	7.2594
-0.83838	0.050505	7.1802
-0.83838	0.070707	7.1018
-0.83838	0.090909	7.0243
-0.83838	0.11111	6.9476
-0.83838	0.13131	6.8716
-0.83838	0.15152	6.7966
-0.83838	0.17172	6.7223
-0.83838	0.19192	6.6488
-0.83838	0.21212	6.5762
-0.83838	0.23232	6.5043
-0.83838	0.25253	6.4333
-0.83838	0.27273	6.3631
-0.83838	0.29293	6.2937
-0.83838	0.31313	6.2252
-0.83838	0.33333	6.1574
-0.83838	0.35354	6.0905
-0.83838	0.37374	6.0244
-0.83838	0.39394	5.9591
-0.83838	0.41414	5.8946
-0.83838	0.43434	5.8309
-0.83838	0.45455	5.7681
-0.83838	0.47475	5.7061
-0.83838	0.49495	5.6448
-0.83838	0.51515	5.5844
-0.83838	0.53535	5.5248
-0.83838	0.55556	5.4661
-0.83838	0.57576	5.4081
-0.83838	0.59596	5.351
-0.83838	0.61616	5.2947
-0.83838	0.63636	5.2392
-0.83838	0.65657	5.1845
-0.83838	0.67677	5.1306
-0.83838	0.69697	5.0775
-0.83838	0.71717	5.0253
-0.83838	0.73737	4.9739
